Longitude,Latitude,Elevation (m),Altitude (m),Clutter height (m),Distance (m),PathLoss(db)
3.162865911,6.675081579,50,56,6,1,135
3.162865804,6.675090578,50,56,6,2,129
3.162865804,6.675090578,50,55,6,2,129
3.162865697,6.675099577,50,55,6,3,130
3.16286559,6.675108576,50,55,6,4,134
3.162865483,6.675117575,50,55,6,5,116
3.162856482,6.675117468,50,55,6,6,113
3.162856375,6.675126467,50,55,6,7,113
3.162856269,6.675135466,50,55,6,8,112
3.162856162,6.675144465,50,55,6,9,115
3.162856055,6.675153463,50,55,6,10,117
3.162846947,6.675162355,50,55,16,11,115
3.16284684,6.675171354,50,55,16,12,114
3.162846733,6.675180353,50,55,16,13,113
3.162846626,6.675189352,50,55,16,14,117
3.162837519,6.675198244,50,55,16,15,117
3.162837412,6.675207243,50,55,16,16,118
3.162828304,6.675216135,50,55,16,17,123
3.162828198,6.675225134,50,55,16,18,123
3.16281909,6.675234026,50,55,16,19,126
3.162818983,6.675243024,50,55,16,20,133
3.162809876,6.675251916,50,55,16,21,133
3.162800768,6.675260808,50,55,16,23,141
3.162791768,6.675260701,50,55,16,23,146
3.162791661,6.6752697,50,55,16,24,137
3.16278266,6.675269593,50,55,16,24,137
3.162773553,6.675278485,50,55,16,26,141
3.162764553,6.675278378,50,55,16,26,141
3.162755552,6.675278271,50,55,16,26,145
3.162746552,6.675278164,50,55,16,27,145
3.162737444,6.675287056,50,55,16,28,139
3.162728444,6.675286949,50,55,16,29,140
3.162719443,6.675286842,50,55,16,29,138
3.162710443,6.675286735,49,55,16,30,138
3.162701442,6.675286628,49,55,16,30,143
3.162692442,6.675286521,49,55,16,31,140
3.162683441,6.675286415,49,55,16,32,140
3.162674441,6.675286308,49,55,16,32,139
3.162665441,6.675286201,49,55,16,33,140
3.16265644,6.675286094,49,55,16,34,140
3.162647547,6.675276988,49,55,16,34,138
3.162629546,6.675276774,49,55,16,35,141
3.162620545,6.675276667,49,55,16,36,141
3.162611545,6.67527656,49,55,16,37,145
3.162602544,6.675276453,49,55,16,38,145
3.162593651,6.675267347,49,55,16,38,143
3.16258465,6.67526724,49,55,16,39,143
3.16257565,6.675267133,49,55,16,39,144
3.16256665,6.675267026,49,55,16,40,144
3.162557649,6.675266919,49,55,16,41,142
3.162539648,6.675266706,49,55,16,43,148
3.162530648,6.675266599,49,55,16,44,147
3.162521647,6.675266492,49,55,16,44,147
3.162521754,6.675257493,49,55,16,44,141
3.162512754,6.675257386,49,55,16,45,141
3.162503753,6.675257279,49,55,16,46,138
3.162494753,6.675257172,49,55,16,47,138
3.162485752,6.675257065,49,55,16,47,135
3.162476752,6.675256958,49,55,16,48,135
3.162458751,6.675256744,48,55,16,50,136
3.162449751,6.675256637,48,55,16,51,136
3.162440857,6.675247531,48,55,16,52,136
3.162431857,6.675247424,48,54,16,52,139
3.162422856,6.675247317,48,54,16,53,139
3.162413856,6.67524721,48,54,16,54,139
3.162404855,6.675247104,48,54,16,55,143
3.162395855,6.675246997,48,54,16,56,143
3.162386854,6.67524689,48,54,16,57,146
3.162377854,6.675246783,48,54,16,58,146
3.162368961,6.675237677,48,54,16,59,144
3.16235996,6.67523757,48,54,16,60,140
3.16235096,6.675237463,48,54,16,61,140
3.162341959,6.675237356,48,54,16,62,143
3.162332959,6.675237249,48,54,16,62,143
3.162324065,6.675228143,48,54,16,63,143
3.162306064,6.675227929,48,54,16,65,142
3.162297064,6.675227822,48,54,16,66,142
3.162297171,6.675218823,48,54,16,66,140
3.16228817,6.675218717,48,54,16,67,140
3.162279277,6.675209611,48,54,16,67,144
3.162279277,6.675209611,48,53,16,67,143
3.162270384,6.675200505,48,53,16,68,143
3.16226149,6.675191399,47,53,16,69,136
3.162252597,6.675182293,47,53,16,70,139
3.162252704,6.675173294,47,53,16,70,139
3.162252811,6.675164296,47,53,16,69,142
3.162252918,6.675155297,47,53,16,69,136
3.162244024,6.675146191,47,53,16,70,136
3.162244131,6.675137192,47,53,16,70,138
3.162244238,6.675128193,47,53,16,70,144
3.162244345,6.675119194,47,53,16,70,144
3.162244452,6.675110195,47,53,16,70,148
3.162235558,6.67510109,47,53,16,71,148
3.162235665,6.675092091,47,53,16,71,148
3.16224488,6.6750742,47,53,16,70,149
3.162244987,6.675065201,47,53,16,69,146
3.162245094,6.675056202,47,53,16,70,146
3.162245201,6.675047203,47,53,16,70,144
3.162245415,6.675029206,47,53,16,70,144
3.162245629,6.675011208,47,53,16,70,147
3.162245736,6.675002209,47,53,16,70,147
3.16224595,6.674984211,47,53,16,70,151
3.162246057,6.674975212,47,53,16,70,156
3.16224627,6.674957215,47,53,16,71,156
3.162246377,6.674948216,47,53,16,71,150
3.162255592,6.674930325,47,53,16,70,150
3.162255699,6.674921326,47,53,16,70,155
3.162255913,6.674903328,47,53,16,71,155
3.16225602,6.67489433,47,53,16,71,151
3.162256234,6.674876332,47,53,16,72,151
3.162265448,6.674858441,47,53,16,71,152
3.162265555,6.674849442,47,53,16,72,153
3.162265769,6.674831445,47,53,16,72,153
3.162265876,6.674822446,47,53,16,73,153
3.16226609,6.674804448,47,53,16,74,153
3.162266197,6.674795449,47,53,16,74,154
3.162275411,6.674777558,47,53,16,74,154
3.162275518,6.674768559,47,53,16,74,153
3.162275625,6.674759561,47,53,16,75,153
3.162275732,6.674750562,47,53,16,75,153
3.162275839,6.674741563,47,53,16,76,150
3.162276053,6.674723565,47,53,16,77,150
3.16227616,6.674714566,47,53,16,77,153
3.162276374,6.674696568,47,53,16,78,153
3.162285374,6.674696675,47,53,16,77,153
3.162285481,6.674687677,47,53,16,78,153
3.162285695,6.674669679,47,53,16,79,153
3.162285802,6.67466068,47,53,16,80,149
3.162286016,6.674642682,47,53,16,81,149
3.162286337,6.674615686,47,53,16,83,147
3.162286444,6.674606687,47,53,16,83,149
3.162295658,6.674588796,48,53,16,84,149
3.162295765,6.674579797,48,53,16,84,145
3.162295979,6.674561799,48,53,16,86,145
3.1622963,6.674534803,48,53,16,88,150
3.162296407,6.674525804,48,53,16,88,144
3.162305621,6.674507913,48,53,16,89,144
3.162305728,6.674498914,48,53,16,90,147
3.162305942,6.674480917,48,53,16,91,147
3.162306156,6.674462919,48,53,6,92,144
3.162306263,6.67445392,48,53,6,93,144
3.16230637,6.674444921,48,53,6,94,143
3.162315585,6.67442703,48,53,6,95,143
3.162315691,6.674418031,48,53,6,96,147
3.162315905,6.674400034,48,53,6,97,147
3.162316012,6.674391035,48,53,6,98,148
3.162316119,6.674382036,48,53,6,99,148
3.162316226,6.674373037,48,53,6,99,148
3.162316333,6.674364038,48,53,6,100,147
3.162325548,6.674346147,48,53,6,101,147
3.162325655,6.674337149,48,53,6,102,151
3.162325868,6.674319151,48,53,6,104,151
3.162325975,6.674310152,48,53,6,104,146
3.162326296,6.674283155,48,53,6,107,146
3.162335618,6.674256266,48,53,6,109,148
3.162335725,6.674247267,48,53,6,109,147
3.162335832,6.674238268,48,53,6,110,147
3.162335939,6.674229269,48,53,6,111,147
3.162336045,6.67422027,48,53,6,112,148
3.162336152,6.674211271,48,53,6,113,148
3.162336259,6.674202273,48,53,6,114,148
3.162345581,6.674175383,48,53,6,116,148
3.162345902,6.674148386,48,53,6,118,144
3.162346009,6.674139387,48,53,6,119,145
3.162346222,6.67412139,48,53,6,121,145
3.162346329,6.674112391,49,53,6,122,147
3.162355544,6.6740945,49,53,6,123,147
3.162355651,6.674085501,49,53,6,124,148
3.162355758,6.674076502,49,53,6,125,148
3.162355865,6.674067503,49,53,6,126,148
3.162355972,6.674058505,49,53,6,127,148
3.162356185,6.674040507,49,53,6,128,148
3.162356292,6.674031508,49,53,6,129,149
3.162356399,6.674022509,49,53,6,130,149
3.162356506,6.67401351,49,53,6,131,149
3.162356613,6.674004511,49,53,6,132,149
3.162365614,6.674004618,49,53,6,132,149
3.162365828,6.673986621,49,53,6,133,149
3.162365935,6.673977622,49,53,6,134,145
3.162366148,6.673959624,49,53,6,136,145
3.162366255,6.673950625,49,53,6,137,146
3.162366469,6.673932627,49,53,6,139,146
3.162366576,6.673923629,49,53,6,140,145
3.162375791,6.673905738,49,53,6,141,145
3.162375898,6.673896739,49,53,6,142,150
3.162376004,6.67388774,49,53,6,143,150
3.162376111,6.673878741,50,53,6,144,150
3.162376218,6.673869742,50,53,6,145,148
3.162376325,6.673860743,50,53,6,146,148
3.162376432,6.673851745,50,53,6,147,148
3.162376753,6.673824748,50,53,6,149,146
3.162385861,6.673815856,50,53,6,150,145
3.162386074,6.673797858,50,53,6,152,145
3.162386181,6.673788859,50,53,6,153,145
3.162386395,6.673770862,50,53,6,155,145
3.162386609,6.673752864,50,53,6,157,147
3.162386716,6.673743865,50,53,6,157,147
3.16239593,6.673725974,50,53,6,159,145
3.162396037,6.673716975,50,53,6,160,145
3.162396251,6.673698978,50,53,6,162,142
3.162396358,6.673689979,50,53,6,163,142
3.162396465,6.67368098,50,53,6,164,142
3.162396572,6.673671981,50,53,6,165,142
3.162396679,6.673662982,50,53,6,166,142
3.162405893,6.673645091,50,53,6,167,144
3.162406,6.673636093,50,53,6,168,144
3.162406214,6.673618095,50,53,6,170,149
3.162406321,6.673609096,50,53,6,171,150
3.162406428,6.673600097,50,53,6,172,150
3.162406535,6.673591098,50,53,6,173,150
3.162415642,6.673582206,50,53,6,174,147
3.162415963,6.67355521,51,53,16,176,147
3.16241607,6.673546211,51,53,16,177,158
3.162416177,6.673537212,51,53,16,178,158
3.162416284,6.673528213,51,53,16,179,151
3.162425498,6.673510322,51,53,6,181,151
3.162425605,6.673501323,51,53,6,182,150
3.162425712,6.673492325,51,53,6,183,150
3.162425926,6.673474327,51,53,6,185,150
3.162426247,6.67344733,51,53,6,188,154
3.162435247,6.673447437,51,53,6,187,145
3.162435461,6.673429439,51,53,6,189,145
3.162435568,6.67342044,51,53,6,190,148
3.162435675,6.673411442,51,53,6,191,148
3.162435889,6.673393444,51,53,6,193,148
3.162436103,6.673375446,51,53,6,195,147
3.162445103,6.673375553,51,53,6,195,147
3.16244521,6.673366554,51,53,6,196,147
3.162445317,6.673357555,51,53,6,197,143
3.162445531,6.673339558,51,53,6,199,143
3.162445852,6.673312561,51,53,6,202,150
3.162445959,6.673303562,51,53,6,203,147
3.162455173,6.673285671,51,53,6,204,147
3.16245528,6.673276672,51,53,6,205,150
3.162455387,6.673267674,51,53,6,206,150
3.162455601,6.673249676,51,53,6,208,150
3.162455815,6.673231678,51,53,6,210,150
3.162455922,6.673222679,52,53,6,211,150
3.162456029,6.67321368,52,53,6,212,147
3.162456243,6.673195683,52,53,6,214,147
3.162465243,6.67319579,52,53,6,214,147
3.16246535,6.673186791,52,53,6,215,147
3.162465564,6.673168793,52,53,6,217,147
3.162465671,6.673159794,52,53,6,218,152
3.162465885,6.673141796,52,53,6,220,152
3.162465992,6.673132797,52,53,6,221,151
3.162466099,6.673123799,52,53,6,222,151
3.162466205,6.6731148,52,53,6,223,151
3.162466312,6.673105801,52,53,6,224,151
3.16247542,6.673096909,52,53,6,224,155
3.162475527,6.67308791,52,53,6,225,155
3.162475634,6.673078911,52,53,6,226,155
3.162475847,6.673060913,52,53,6,228,153
3.162475954,6.673051915,52,53,6,229,151
3.162476275,6.673024918,52,53,6,232,151
3.162476382,6.673015919,52,53,6,233,151
3.162485596,6.672998028,52,53,6,235,151
3.162485917,6.672971032,52,53,6,238,147
3.162486131,6.672953034,52,54,6,240,142
3.162486238,6.672944035,52,54,6,241,142
3.162495559,6.672917145,53,54,6,244,146
3.162495773,6.672899148,53,54,6,245,145
3.16249588,6.672890149,53,54,6,246,150
3.162496094,6.672872151,53,54,6,248,150
3.162496308,6.672854153,53,54,6,250,150
3.162505415,6.672845261,53,54,6,251,150
3.162505629,6.672827264,53,54,6,253,148
3.162505736,6.672818265,53,54,6,254,148
3.16250595,6.672800267,53,54,6,256,149
3.162506057,6.672791268,53,54,6,257,155
3.162506164,6.672782269,53,54,6,258,155
3.162506271,6.67277327,53,54,6,259,155
3.162506378,6.672764272,53,54,6,260,150
3.162515378,6.672764378,53,54,6,260,150
3.162515592,6.672746381,53,54,6,262,150
3.162515699,6.672737382,53,54,6,263,147
3.162515806,6.672728383,53,54,6,264,147
3.162515913,6.672719384,53,54,6,265,146
3.162516019,6.672710385,53,54,6,266,146
3.162516126,6.672701386,53,54,6,267,146
3.162516233,6.672692387,53,54,6,268,143
3.16251634,6.672683389,53,54,6,269,143
3.162516447,6.67267439,53,54,6,270,152
3.162516661,6.672656392,53,54,6,272,152
3.162516768,6.672647393,53,54,6,273,148
3.162525982,6.672629502,53,54,6,275,148
3.162526089,6.672620503,53,54,6,276,143
3.162526303,6.672602506,53,54,6,278,143
3.16252641,6.672593507,53,54,6,279,148
3.162526624,6.672575509,53,54,6,281,148
3.162535945,6.672548619,53,54,6,283,147
3.162536266,6.672521623,53,54,6,286,147
3.162536587,6.672494626,53,54,6,289,144
3.162545801,6.672476735,53,54,6,291,142
3.162545908,6.672467736,53,54,6,292,142
3.162546122,6.672449739,53,54,6,294,147
3.162546229,6.67244074,54,54,6,295,144
3.162546442,6.672422742,54,54,6,297,144
3.162546549,6.672413743,54,54,6,298,144
3.162555764,6.672395852,54,54,6,300,144
3.16255587,6.672386854,54,54,6,301,147
3.162555977,6.672377855,54,54,6,302,147
3.162556084,6.672368856,54,54,6,303,147
3.162556405,6.672341859,54,54,6,306,142
3.162565512,6.672332967,54,54,6,307,148
3.162565619,6.672323968,54,54,6,308,148
3.162565726,6.67231497,54,54,6,309,147
3.16256594,6.672296972,54,54,6,311,147
3.162566154,6.672278974,54,54,6,313,150
3.162566261,6.672269975,54,54,6,314,153
3.162575475,6.672252084,54,54,6,316,153
3.162575582,6.672243085,54,54,6,317,147
3.162575689,6.672234087,54,54,6,318,147
3.162575796,6.672225088,54,54,6,319,148
3.16257601,6.67220709,55,54,6,321,148
3.162585224,6.672189199,55,54,6,322,142
3.162585331,6.6721802,55,54,6,323,147
3.162585438,6.672171201,55,54,6,324,147
3.162585545,6.672162203,55,54,6,325,155
3.162585759,6.672144205,55,54,6,327,155
3.162585972,6.672126207,55,54,6,329,147
3.162586079,6.672117208,55,54,6,330,149
3.162586186,6.672108209,55,54,6,331,149
3.162586293,6.67209921,55,54,6,332,151
3.162577507,6.672081106,55,54,6,334,149
3.162577613,6.672072107,55,54,6,335,152
3.16257772,6.672063108,55,54,6,336,153
3.162577827,6.672054109,55,54,6,337,153
3.162568934,6.672045003,55,54,6,339,154
3.16256004,6.672035898,55,54,6,340,154
3.162560147,6.672026899,55,54,6,341,154
3.162551147,6.672026792,55,54,6,341,127
3.162551254,6.672017793,55,54,6,342,127
3.162542253,6.672017686,55,54,6,342,130
3.162533253,6.672017579,55,54,6,342,127
3.16253336,6.67200858,55,54,6,343,127
3.16252436,6.672008473,55,54,6,343,127
3.162515359,6.672008367,55,54,6,343,127
3.162506359,6.67200826,55,54,6,343,141
3.162497358,6.672008153,55,54,6,343,138
3.162488358,6.672008046,55,54,6,344,132
3.162479358,6.672007939,55,54,6,344,132
3.162470357,6.672007832,55,54,6,344,130
3.162461357,6.672007725,55,54,6,344,130
3.162452356,6.672007618,55,54,6,344,130
3.162443249,6.67201651,54,54,6,343,133
3.162434249,6.672016403,54,54,6,343,133
3.162416248,6.672016189,54,54,6,344,134
3.16239814,6.672024975,54,54,6,343,132
3.16238914,6.672024868,54,54,6,343,136
3.162380139,6.672024761,54,54,6,343,136
3.162371139,6.672024654,54,54,6,344,146
3.162353138,6.67202444,54,54,6,344,146
3.162344031,6.672033332,54,54,6,343,148
3.162335031,6.672033225,54,54,6,343,148
3.16232603,6.672033118,54,54,6,344,144
3.162308029,6.672032904,54,54,6,344,144
3.162289922,6.672041689,53,54,6,343,150
3.162280921,6.672041583,53,54,6,344,140
3.162271921,6.672041476,53,54,6,344,140
3.162262921,6.672041369,53,54,6,344,140
3.16224492,6.672041155,53,54,6,344,141
3.162235919,6.672041048,53,54,6,345,145
3.162226919,6.672040941,53,54,6,345,145
3.162217812,6.672049833,53,54,6,344,145
3.162199811,6.672049619,53,54,6,344,146
3.162190811,6.672049512,53,54,6,345,149
3.16217281,6.672049299,53,54,6,345,149
3.162154702,6.672058084,53,54,6,345,150
3.162145702,6.672057977,53,54,6,345,153
3.162127701,6.672057763,52,54,6,345,153
3.162109593,6.672066548,52,54,6,345,153
3.162091592,6.672066334,52,53,6,345,152
3.162082592,6.672066227,52,53,6,346,155
3.162064484,6.672075012,52,53,6,345,155
3.162055484,6.672074905,52,53,6,346,153
3.162046484,6.672074798,52,53,6,346,153
3.162037483,6.672074691,52,53,6,346,153
3.162028483,6.672074585,52,53,6,346,153
3.162019482,6.672074478,52,53,6,347,153
3.162010482,6.672074371,52,53,6,347,153
3.162001482,6.672074264,52,53,6,347,153
3.161992481,6.672074157,52,53,6,348,150
3.161983481,6.67207405,52,53,6,348,150
3.16196548,6.672073836,52,53,6,348,151
3.16195648,6.672073729,52,53,6,349,151
3.161947479,6.672073622,52,53,6,349,151
3.161938479,6.672073515,52,53,6,349,151
3.161911478,6.672073195,52,53,6,350,131
3.161902477,6.672073088,52,53,6,351,128
3.161893477,6.672072981,52,53,6,351,128
3.161875476,6.672072767,51,53,6,352,131
3.161866476,6.67207266,51,53,6,352,145
3.161857476,6.672072553,51,53,6,352,141
3.161848475,6.672072446,51,53,6,353,141
3.161839475,6.672072339,51,53,6,353,142
3.161830474,6.672072232,51,53,6,353,142
3.161821474,6.672072126,51,53,6,354,142
3.161803473,6.672071912,51,53,6,354,142
3.161785473,6.672071698,51,53,6,355,148
3.161776472,6.672071591,51,53,6,355,148
3.161767472,6.672071484,51,53,6,356,148
3.161749364,6.672080269,51,53,6,355,150
3.161740364,6.672080162,51,53,6,356,151
3.161731363,6.672080055,51,53,6,356,151
3.161722363,6.672079948,51,53,6,356,150
3.161713256,6.67208884,51,53,6,356,150
3.161704255,6.672088733,51,53,6,356,146
3.161695255,6.672088626,51,53,6,357,146
3.161686254,6.67208852,51,53,6,357,153
3.161668147,6.672097305,51,53,6,357,153
3.161650146,6.672097091,51,53,6,358,151
3.161650039,6.67210609,51,53,6,357,147
3.161632038,6.672105876,51,53,6,358,147
3.161623038,6.672105769,51,53,6,358,147
3.161622931,6.672114768,51,53,6,357,147
3.16160493,6.672114554,51,53,6,358,147
3.161586823,6.672123339,51,52,6,358,131
3.161568822,6.672123125,51,52,6,359,131
3.161568715,6.672132124,51,52,6,358,131
3.161559714,6.672132017,51,52,6,358,134
3.161541607,6.672140802,51,52,6,358,134
3.161523499,6.672149587,50,52,6,358,136
3.161505391,6.672158372,50,52,6,358,137
3.161496391,6.672158265,50,52,6,358,128
3.161487284,6.672167157,50,52,6,358,128
3.161478283,6.67216705,50,52,6,358,128
3.161469176,6.672175942,50,52,6,358,130
3.161460069,6.672184834,50,52,6,357,125
3.161441961,6.672193619,50,52,6,357,125
3.161432854,6.672202511,50,52,6,357,131
3.161423746,6.672211403,50,52,6,357,131
3.161414746,6.672211296,50,52,6,357,129
3.161405639,6.672220188,50,52,6,357,129
3.161396638,6.672220081,50,52,6,357,129
3.161387531,6.672228973,50,52,6,357,129
3.161378424,6.672237865,50,52,6,356,129
3.161360316,6.67224665,50,52,6,356,141
3.161351209,6.672255542,50,52,6,356,141
3.161333101,6.672264327,50,52,6,356,140
3.161324101,6.67226422,50,52,6,356,139
3.161305886,6.672282004,50,52,6,356,139
3.161278671,6.672299681,50,52,6,356,142
3.161260563,6.672308466,50,52,6,356,144
3.161242349,6.672326249,50,52,6,355,142
3.161233348,6.672326142,50,52,6,356,147
3.161233241,6.672335141,50,52,6,355,147
3.161215134,6.672343926,50,52,6,355,147
3.161187919,6.672361603,49,52,6,355,147
3.161178811,6.672370495,49,52,6,354,151
3.161169811,6.672370388,49,52,6,355,151
3.161169704,6.672379387,49,52,6,354,151
3.161160703,6.67237928,49,52,6,355,147
3.161142489,6.672397064,49,52,6,354,147
3.161124381,6.672405849,49,51,6,354,144
3.161115274,6.672414741,49,51,6,354,149
3.161106166,6.672423633,49,51,6,354,149
3.161097166,6.672423526,49,51,6,354,149
3.161078951,6.67244131,49,51,4,354,147
3.161069951,6.672441203,49,51,4,354,147
3.161069844,6.672450202,49,51,4,354,147
3.161051736,6.672458987,49,51,4,354,147
3.161042736,6.67245888,49,51,4,355,150
3.161033629,6.672467771,49,51,4,354,150
3.161024628,6.672467665,49,51,4,355,154
3.161006414,6.672485448,49,51,4,355,154
3.160997413,6.672485341,49,51,4,355,154
3.160979199,6.672503125,48,51,4,355,154
3.160961091,6.67251191,48,51,4,355,154
3.160942983,6.672520695,48,51,4,356,155
3.160933876,6.672529587,48,51,4,355,155
3.160915661,6.672547371,48,51,4,355,157
3.160906661,6.672547264,48,51,4,356,158
3.160888553,6.672556049,48,51,4,356,158
3.160888446,6.672565048,48,51,4,355,158
3.160879446,6.672564941,48,51,4,356,158
3.160861231,6.672582725,48,51,4,356,158
3.160843123,6.67259151,48,51,4,356,142
3.160834016,6.672600402,48,52,4,356,142
3.160815908,6.672609186,48,52,4,357,136
3.160806908,6.67260908,48,52,4,357,136
3.160806801,6.672618078,48,52,4,356,134
3.160797694,6.67262697,48,52,4,356,134
