Longitude,Latitude,Elevation (m),Altitude (m),Clutter height (m),Distance (m),PathLoss(db)
3.160788693,6.672626863,48,52,4,357,134
3.160779693,6.672626756,48,52,4,358,134
3.160770586,6.672635648,48,52,4,358,134
3.160761478,6.67264454,48,52,4,358,134
3.160743371,6.672653325,48,52,4,358,149
3.160743264,6.672662324,48,52,4,357,150
3.160725156,6.672671109,48,51,4,358,150
3.160716156,6.672671002,48,51,4,359,150
3.160707048,6.672679894,48,51,4,359,149
3.160688941,6.672688679,47,51,4,359,149
3.160679833,6.672697571,47,51,4,359,151
3.160661725,6.672706356,47,51,4,360,151
3.160643511,6.672724139,47,51,4,360,154
3.16063451,6.672724033,47,51,4,360,154
3.160625403,6.672732924,47,51,6,360,153
3.160616296,6.672741816,47,51,6,360,153
3.160607295,6.672741709,47,51,6,361,150
3.160589081,6.672759493,47,51,6,361,150
3.160561866,6.67277717,47,52,6,362,150
3.160534758,6.672785848,47,52,6,363,154
3.160534651,6.672794847,47,52,6,363,154
3.16052565,6.67279474,47,52,6,363,154
3.160516543,6.672803632,47,52,6,363,154
3.160507542,6.672803525,47,52,6,364,154
3.160507436,6.672812524,47,52,6,363,154
3.160489328,6.672821309,47,52,6,364,154
3.160480327,6.672821202,47,52,6,365,132
3.160462113,6.672838985,47,52,6,365,132
3.160453112,6.672838878,47,52,6,366,134
3.160434898,6.672856662,47,51,6,366,134
3.160425897,6.672856555,47,51,6,367,132
3.16041679,6.672865447,47,51,6,367,132
3.16040779,6.67286534,47,51,6,368,132
3.160407683,6.672874339,47,51,6,367,132
3.160398682,6.672874232,47,51,6,368,132
3.160389575,6.672883124,47,51,6,368,132
3.160371467,6.672891909,47,51,6,369,149
3.160362467,6.672891802,47,51,6,369,149
3.160344252,6.672909586,47,51,6,370,148
3.160335252,6.672909479,47,51,6,370,148
3.160335145,6.672918478,47,51,6,370,145
3.160308037,6.672927156,47,51,6,371,145
3.160298929,6.672936047,47,51,6,372,144
3.160289822,6.672944939,47,51,6,372,144
3.160280822,6.672944832,47,51,6,373,150
3.160262607,6.672962616,47,51,6,373,150
3.160253607,6.672962509,47,51,6,374,147
3.160244499,6.672971401,47,51,6,374,147
3.160235499,6.672971294,47,51,6,375,147
3.160235392,6.672980293,47,51,6,374,145
3.160208284,6.672988971,47,51,6,376,145
3.160190069,6.673006755,47,51,6,376,146
3.160171961,6.673015539,47,51,6,377,146
3.160162854,6.673024431,47,51,6,377,146
3.160144746,6.673033216,47,51,6,378,150
3.160135639,6.673042108,47,51,6,379,145
3.160117531,6.673050893,47,51,6,380,145
3.160108424,6.673059785,47,51,6,380,147
3.160099317,6.673068677,47,51,6,380,147
3.160090316,6.67306857,47,51,6,381,147
3.160081209,6.673077462,47,51,6,381,147
3.160072101,6.673086354,47,51,6,381,147
3.160063101,6.673086247,47,51,6,382,153
3.160053994,6.673095138,47,51,6,382,153
3.160044993,6.673095031,47,51,6,383,153
3.160044886,6.67310403,47,51,6,383,153
3.160026779,6.673112815,47,51,6,384,153
3.160017778,6.673112708,47,51,6,385,153
3.159999671,6.673121493,47,51,6,386,153
3.159999564,6.673130492,47,51,6,385,157
3.159981456,6.673139277,47,51,6,386,157
3.159972455,6.67313917,47,51,6,387,157
3.159963348,6.673148062,47,51,6,387,157
3.159954241,6.673156954,47,51,6,388,153
3.159945133,6.673165846,47,51,6,388,153
3.159936133,6.673165739,47,51,6,389,155
3.159927026,6.67317463,47,51,6,389,155
3.159918025,6.673174523,47,51,6,390,155
3.159908918,6.673183415,47,51,6,390,155
3.159899811,6.673192307,47,51,6,391,130
3.159890703,6.673201199,47,51,6,391,127
3.159881703,6.673201092,47,51,6,392,127
3.159881596,6.673210091,47,51,6,391,127
3.159872596,6.673209984,47,51,6,392,132
3.159863488,6.673218876,47,51,6,393,132
3.159863381,6.673227875,47,51,6,392,132
3.159854274,6.673236766,47,51,6,392,146
3.159845273,6.673236659,47,51,6,393,146
3.159845166,6.673245658,47,51,6,393,146
3.159836059,6.67325455,47,51,6,393,144
3.159835952,6.673263549,47,51,6,393,144
3.159826952,6.673263442,47,51,6,393,145
3.159826845,6.673272441,47,51,6,393,145
3.159826631,6.673290438,47,51,6,392,144
3.159826524,6.673299437,47,51,6,391,146
3.159826417,6.673308436,47,51,6,391,141
3.15982631,6.673317435,47,51,6,390,141
3.159835203,6.673326541,47,51,6,389,152
3.159835096,6.67333554,47,51,6,389,148
3.15984399,6.673344645,47,51,6,387,148
3.159852883,6.673353751,47,51,6,386,143
3.159852669,6.673371749,47,51,6,385,147
3.159861669,6.673371856,47,51,6,384,144
3.159870563,6.673380962,47,51,6,383,144
3.159879349,6.673399066,47,51,6,381,150
3.159888243,6.673408172,47,51,6,380,154
3.159888136,6.673417171,47,51,6,379,147
3.159897029,6.673426277,47,51,6,378,147
3.159905815,6.673444381,47,51,6,376,151
3.159923602,6.673462593,47,51,6,373,151
3.159932389,6.673480697,47,51,6,371,156
3.159941175,6.673498802,47,51,6,370,149
3.159950068,6.673507908,47,51,6,368,147
3.159958962,6.673517014,47,50,6,367,147
3.159958855,6.673526013,47,50,6,366,149
3.159967748,6.673535118,47,50,6,365,149
3.159967641,6.673544117,47,50,6,365,149
3.159976534,6.673553223,47,50,6,363,148
3.159985428,6.673562329,47,50,6,362,148
3.159985321,6.673571328,47,50,6,361,153
3.159994107,6.673589432,47,50,6,360,153
3.160002894,6.673607537,47,50,6,358,146
3.160011787,6.673616643,47,50,6,356,150
3.16001168,6.673625641,47,50,6,356,150
3.160020573,6.673634747,47,50,6,355,148
3.160029467,6.673643853,47,50,6,353,148
3.16002936,6.673652852,47,50,6,353,148
3.160047147,6.673671064,47,50,6,350,144
3.16004704,6.673680062,47,50,6,350,144
3.160055933,6.673689168,47,50,6,348,144
3.160055826,6.673698167,47,50,6,348,145
3.160064612,6.673716272,47,50,6,346,145
3.160073506,6.673725377,47,50,6,345,148
3.160082399,6.673734483,47,50,6,344,148
3.160091293,6.673743589,47,50,6,342,150
3.160100079,6.673761694,47,50,6,341,150
3.160099972,6.673770692,47,50,6,340,151
3.160108758,6.673788797,47,50,6,338,151
3.160117759,6.673788904,47,50,6,338,151
3.160126545,6.673807009,47,50,6,336,151
3.160126438,6.673816008,47,50,6,335,147
3.160135332,6.673825113,47,50,6,334,147
3.160153118,6.673843325,47,50,6,331,145
3.160153011,6.673852324,47,50,6,331,145
3.160161905,6.67386143,47,50,6,330,144
3.160170798,6.673870535,47,50,6,328,144
3.160170691,6.673879534,47,50,6,328,144
3.160188478,6.673897746,47,50,6,325,148
3.160188371,6.673906745,47,50,6,325,149
3.160197157,6.673924849,47,50,6,323,149
3.160214944,6.673943061,47,50,6,321,152
3.160214837,6.67395206,47,50,6,320,153
3.160232624,6.673970271,47,50,6,318,153
3.160232517,6.67397927,47,50,6,317,153
3.16024141,6.673988376,47,50,6,316,153
3.160241303,6.673997375,47,50,6,316,153
3.160250197,6.674006481,46,50,6,314,155
3.160258983,6.674024585,46,50,6,313,155
3.160258876,6.674033584,46,50,6,312,152
3.16026777,6.67404269,46,50,6,311,152
3.160276663,6.674051796,46,50,6,310,144
3.160285449,6.6740699,46,50,6,308,144
3.160285342,6.674078899,46,50,6,308,149
3.160303129,6.674097111,46,50,6,305,149
3.160303022,6.67410611,46,50,6,305,148
3.160311916,6.674115215,46,50,6,304,148
3.160311809,6.674124214,46,50,6,303,148
3.160320809,6.674124321,46,50,6,302,144
3.160329595,6.674142426,46,50,6,301,144
3.160329489,6.674151425,46,50,6,300,148
3.160338275,6.674169529,46,50,6,299,148
3.160347168,6.674178635,46,50,6,297,146
3.160356062,6.674187741,46,50,6,296,146
3.160364848,6.674205846,46,50,6,295,146
3.160364741,6.674214844,46,50,6,294,146
3.160373742,6.674214951,46,50,6,293,145
3.160382528,6.674233056,46,50,6,292,145
3.160391207,6.67426016,46,50,6,290,148
3.160400208,6.674260267,46,50,6,289,152
3.160399994,6.674278264,46,50,6,288,152
3.160408994,6.674278371,46,50,6,287,152
3.160408887,6.67428737,46,50,6,287,153
3.160417674,6.674305475,46,50,6,286,153
3.160426674,6.674305582,46,50,6,285,147
3.16043546,6.674323686,46,50,6,283,147
3.160435353,6.674332685,46,50,6,283,156
3.16045314,6.674350897,46,50,6,280,156
3.160461927,6.674369001,46,50,6,279,147
3.16046182,6.674378,46,50,6,279,146
3.160470713,6.674387106,46,50,6,277,146
3.160479499,6.674405211,46,50,6,276,149
3.1604885,6.674405318,46,50,6,275,149
3.160488393,6.674414316,46,50,6,275,145
3.160497179,6.674432421,46,50,6,273,145
3.16050618,6.674432528,46,50,6,272,144
3.160514966,6.674450633,46,50,6,271,144
3.160514859,6.674459632,46,50,6,270,148
3.160523753,6.674468737,46,50,6,269,148
3.160523646,6.674477736,46,50,6,269,148
3.160532539,6.674486842,46,50,6,268,144
3.160532432,6.674495841,46,50,6,268,144
3.160541432,6.674495948,46,50,6,267,147
3.160541325,6.674504947,46,50,6,266,147
3.160550219,6.674514052,46,50,6,265,147
3.160550112,6.674523051,46,50,6,265,148
3.160550005,6.67453205,46,50,6,265,148
3.160558898,6.674541156,46,50,6,264,148
3.160567578,6.674568259,46,50,6,262,145
3.160576578,6.674568366,46,50,6,261,154
3.160585364,6.674586471,46,50,6,260,154
3.160585257,6.67459547,46,50,6,259,146
3.160594044,6.674613575,46,50,6,258,146
3.16060283,6.674631679,46,50,6,257,149
3.160602723,6.674640678,46,50,6,256,152
3.160602616,6.674649677,46,50,6,256,152
3.160602509,6.674658676,46,50,6,256,152
3.160611403,6.674667782,46,50,6,255,153
3.160611296,6.67467678,46,50,6,255,153
3.160611189,6.674685779,46,50,6,255,149
3.160619975,6.674703884,46,50,6,253,149
3.160619868,6.674712883,46,50,6,253,149
3.160619654,6.67473088,46,50,6,253,149
3.160628334,6.674757984,46,50,6,252,148
3.160628227,6.674766983,46,50,6,251,142
3.160628013,6.67478498,46,50,6,251,142
3.160627906,6.674793979,46,50,6,251,146
3.160627692,6.674811977,46,50,6,251,146
3.160636585,6.674821083,46,50,6,250,151
3.160636478,6.674830082,46,50,6,250,151
3.160636371,6.67483908,46,50,6,250,151
3.16063605,6.674866077,46,50,6,249,150
3.160635729,6.674893073,46,50,6,249,154
3.160635515,6.674911071,46,50,6,249,154
3.160635408,6.67492007,46,51,6,249,156
3.160635087,6.674947066,46,51,6,249,156
3.160634766,6.674974063,46,51,6,249,151
3.160634659,6.674983062,46,51,6,249,151
3.160634445,6.675001059,46,51,6,249,151
3.160634231,6.675019057,46,51,6,249,147
3.160634017,6.675037055,46,51,6,249,147
3.16063391,6.675046054,46,51,6,248,152
3.160633696,6.675064051,46,51,6,249,152
3.160633589,6.67507305,46,51,6,249,154
3.160633482,6.675082049,46,51,6,249,154
3.160633268,6.675100047,46,51,6,249,154
3.160633054,6.675118044,46,51,6,249,153
3.160632947,6.675127043,46,51,6,249,153
3.160623625,6.675153933,46,51,6,250,153
3.160623518,6.675162932,46,51,6,250,151
3.160623304,6.675180929,46,51,6,250,151
3.16062309,6.675198927,46,51,6,250,151
3.160622876,6.675216925,46,51,6,250,151
3.160622769,6.675225923,46,51,6,250,148
3.160622555,6.675243921,46,51,6,250,148
3.160622448,6.67525292,46,51,6,251,152
3.160622341,6.675261919,46,51,6,251,152
3.160622234,6.675270918,46,51,6,251,152
3.160622127,6.675279916,46,51,6,251,150
3.160621806,6.675306913,46,51,6,251,150
3.160621485,6.675333909,46,51,6,252,156
3.160621378,6.675342908,46,51,6,252,154
3.160621164,6.675360906,46,51,4,252,154
3.160621057,6.675369905,46,51,4,252,151
3.160620843,6.675387903,46,51,4,252,151
3.160620736,6.675396901,46,51,4,253,149
3.160620522,6.675414899,46,51,4,253,149
3.160620415,6.675423898,46,51,4,253,152
3.160620094,6.675450894,46,51,4,254,152
3.160619987,6.675459893,46,51,4,254,147
3.16061988,6.675468892,46,51,4,254,147
3.160619773,6.675477891,46,51,4,254,147
3.160619666,6.67548689,46,51,4,254,154
3.160619452,6.675504887,46,51,4,255,154
3.160619238,6.675522885,46,51,4,255,154
3.160619131,6.675531884,46,51,4,255,154
3.160619024,6.675540883,46,51,4,256,153
3.160618703,6.675567879,47,51,4,256,153
3.160618382,6.675594876,47,51,4,257,151
3.160618275,6.675603875,47,51,4,257,153
3.160618061,6.675621872,47,51,4,258,153
3.160617954,6.675630871,47,51,4,258,148
3.160617847,6.67563987,47,51,4,258,148
3.160617633,6.675657868,47,51,4,259,148
3.160617419,6.675675865,47,51,4,259,149
3.160617312,6.675684864,47,51,4,259,151
3.160616991,6.675711861,47,51,4,260,151
3.160616884,6.67572086,47,51,4,261,151
3.16061667,6.675738857,47,51,4,261,151
3.160616563,6.675747856,47,51,4,261,149
3.160616242,6.675774853,47,51,4,262,149
3.160616135,6.675783851,47,51,4,263,155
3.160615921,6.675801849,47,51,4,263,155
3.160615814,6.675810848,47,51,6,264,152
3.1606156,6.675828846,47,51,6,264,152
3.160615493,6.675837844,47,51,6,265,150
3.160615279,6.675855842,47,51,6,265,150
3.160615065,6.67587384,48,51,6,266,150
3.160614851,6.675891837,48,51,6,267,150
3.160614637,6.675909835,48,51,6,267,144
3.16061453,6.675918834,48,51,6,268,145
3.160614316,6.675936832,48,51,6,268,145
3.160614209,6.67594583,48,51,6,269,145
3.160613888,6.675972827,48,52,6,270,144
3.160613781,6.675981826,48,52,6,270,145
3.160613566,6.675999823,48,52,6,271,145
3.160613459,6.676008822,48,52,6,272,147
3.160613245,6.67602682,48,52,6,272,147
3.160613138,6.676035819,48,52,6,273,148
3.160612924,6.676053816,48,52,6,274,148
3.160612817,6.676062815,48,52,6,274,145
3.160612603,6.676080813,48,52,6,275,145
3.160612496,6.676089812,48,52,6,275,148
3.160612282,6.67610781,48,52,6,276,148
3.160612175,6.676116808,48,52,6,276,148
3.160611961,6.676134806,48,52,6,277,148
3.16061164,6.676161803,48,52,6,279,150
3.160611533,6.676170801,48,52,6,279,153
3.160611319,6.676188799,48,52,6,280,153
3.160611212,6.676197798,48,52,6,280,154
3.160610998,6.676215796,48,52,6,281,154
3.160610891,6.676224794,48,52,6,282,150
3.160610677,6.676242792,48,52,6,283,150
3.16061057,6.676251791,48,52,6,283,154
3.160610356,6.676269789,48,52,6,284,154
3.160610249,6.676278787,48,52,6,285,158
3.160610035,6.676296785,48,52,6,286,158
3.160609928,6.676305784,48,52,6,286,154
3.160609714,6.676323782,48,52,6,287,154
3.160609607,6.67633278,48,52,6,288,154
3.160609286,6.676359777,48,52,6,289,154
3.160609072,6.676377775,48,52,6,290,151
3.160608965,6.676386773,48,52,6,291,151
3.160608858,6.676395772,48,52,6,291,151
3.160608644,6.67641377,48,52,6,292,151
3.160608536,6.676422769,48,52,6,293,146
3.160608322,6.676440766,48,52,6,294,146
3.160608215,6.676449765,49,52,6,294,146
3.160608108,6.676458764,49,52,6,295,146
3.160608001,6.676467763,49,52,6,295,146
3.160607894,6.676476762,49,52,6,296,151
3.160607573,6.676503758,49,52,6,298,151
3.160598573,6.676503651,49,52,6,298,151
3.160598252,6.676530648,49,52,6,300,151
3.160598145,6.676539647,49,52,6,301,151
3.160597931,6.676557644,49,52,6,302,151
3.160597824,6.676566643,49,52,6,302,154
3.160597717,6.676575642,49,52,6,303,154
3.16059761,6.676584641,49,52,6,303,154
3.160597288,6.676611637,49,52,6,305,153
3.160597181,6.676620636,49,52,6,306,153
3.160596967,6.676638634,49,52,6,307,153
3.16059686,6.676647633,49,52,6,307,153
3.160596753,6.676656632,49,52,6,308,153
3.160596646,6.67666563,49,52,6,309,149
3.160596432,6.676683628,49,52,6,310,149
3.160596325,6.676692627,49,52,6,310,144
3.160596111,6.676710625,49,52,16,312,144
3.160596004,6.676719623,49,52,16,312,147
3.160595897,6.676728622,49,52,16,313,147
3.16059579,6.676737621,49,52,16,313,145
3.160595576,6.676755619,49,52,16,315,145
3.160604362,6.676773723,49,53,16,315,145
3.160604255,6.676782722,49,53,16,316,148
3.160604148,6.676791721,49,53,16,316,148
3.160604041,6.67680072,49,53,16,317,151
3.160594827,6.676818611,49,53,16,319,151
3.16059472,6.676827609,49,53,16,319,153
3.160594613,6.676836608,49,53,16,320,156
3.160603292,6.676863712,49,53,16,321,156
3.160603185,6.676872711,49,53,16,322,154
3.160593971,6.676890601,49,53,16,324,143
3.160584863,6.676899493,49,53,16,325,143
3.160584756,6.676908492,49,53,16,326,143
3.160575542,6.676926383,49,53,6,328,143
3.160566434,6.676935274,49,53,6,329,142
3.160557434,6.676935167,49,53,6,330,142
3.160548433,6.67693506,49,53,6,331,140
3.160539433,6.676934953,49,53,6,332,140
3.160230698,6.67413225,46,51,6,311,129
3.160221912,6.674114146,46,51,6,313,124
3.160204232,6.674086935,46,51,6,316,124
3.160186552,6.674059725,46,51,6,319,124
3.160168872,6.674032514,46,51,6,322,124
3.1601513,6.673996305,47,51,6,325,124
3.160133513,6.673978093,47,51,6,328,124
3.160124619,6.673968988,47,51,6,329,125
3.160124726,6.673959989,47,51,6,329,125
3.16011594,6.673941884,47,51,6,331,125
3.160107154,6.67392378,47,51,6,333,125
3.160089367,6.673905568,47,51,6,335,125
3.160071687,6.673878357,47,51,6,338,125
3.160054114,6.673842148,47,51,6,342,125
3.160036327,6.673823937,47,51,6,344,125
3.160027648,6.673796833,47,51,6,346,125
3.159992288,6.673742412,47,50,6,352,125
3.159992395,6.673733413,47,50,6,353,125
3.159983395,6.673733306,47,50,6,354,127
3.159983609,6.673715309,47,50,6,354,127
3.159974609,6.673715202,47,50,6,355,127
3.159974716,6.673706203,47,50,6,356,127
3.159965822,6.673697097,47,50,6,357,132
3.159956929,6.673687991,47,50,6,358,132
3.159948142,6.673669887,47,50,6,360,130
3.159939249,6.673660781,47,50,6,362,130
3.159939356,6.673651782,47,50,6,362,130
3.159930463,6.673642676,47,50,6,363,128
3.15993057,6.673633678,47,50,6,364,128
3.159921569,6.673633571,47,50,6,365,128
3.159921783,6.673615573,47,50,6,365,128
3.159912783,6.673615466,47,50,6,366,128
3.15991289,6.673606467,47,50,6,367,139
3.15990389,6.67360636,47,50,6,368,139
3.159903996,6.673597361,47,50,6,368,139
3.159895103,6.673588256,47,50,6,369,139
3.15989521,6.673579257,47,50,6,370,149
3.159886424,6.673561152,47,50,6,372,149
3.159877423,6.673561045,47,50,6,373,149
3.15987753,6.673552046,47,50,6,373,144
3.159868744,6.673533942,47,50,6,375,144
3.159851064,6.673506731,47,50,6,378,147
3.159842171,6.673497625,47,50,6,379,144
3.159842385,6.673479628,47,50,6,380,144
3.159833384,6.673479521,47,50,6,381,147
3.159824705,6.673452417,47,50,6,383,147
3.159815705,6.67345231,47,50,6,384,147
3.159806918,6.673434206,47,50,6,386,147
3.159807025,6.673425207,47,50,6,387,149
3.159798239,6.673407102,47,50,6,388,149
3.159789345,6.673397997,47,50,6,390,146
3.159780559,6.673379892,47,50,6,391,146
3.159771666,6.673370786,47,50,6,393,144
3.159762879,6.673352681,47,50,6,395,144
3.159762986,6.673343683,47,50,6,395,149
3.159745199,6.673325471,47,50,6,398,149
3.159745306,6.673316472,47,50,6,398,146
3.15973652,6.673298368,47,50,6,400,146
3.15972752,6.673298261,47,50,6,401,151
3.15971884,6.673271157,46,50,6,403,151
3.159718947,6.673262158,46,50,6,404,147
3.159701161,6.673243947,46,50,6,407,147
3.159683481,6.673216736,46,50,6,410,147
3.159674694,6.673198632,46,50,6,412,147
3.159674801,6.673189633,46,50,6,412,147
3.159665801,6.673189526,46,50,6,413,140
3.159657122,6.673162423,46,50,6,415,140
3.159648228,6.673153317,46,50,6,417,144
3.159639442,6.673135212,46,50,6,419,144
3.159630548,6.673126106,46,50,6,420,145
3.159621869,6.673099003,46,50,6,422,145
3.159612869,6.673098896,46,50,6,423,149
3.159595189,6.673071686,46,50,6,427,149
3.159595296,6.673062687,46,50,6,427,145
3.159586403,6.673053581,46,50,6,428,145
3.15958651,6.673044582,46,50,6,429,145
3.159577616,6.673035476,46,50,6,430,154
3.159559829,6.673017265,46,50,6,433,154
3.159559936,6.673008266,46,50,6,434,145
3.15955115,6.672990161,46,50,6,435,145
3.159542257,6.672981055,46,50,6,437,145
3.159542364,6.672972057,46,50,6,437,144
3.159524577,6.672953845,46,50,6,440,144
3.159524684,6.672944846,46,50,6,441,147
3.159506897,6.672926635,46,50,6,443,147
3.159498111,6.67290853,46,50,6,445,148
3.159498218,6.672899531,46,50,6,446,148
3.159489324,6.672890425,46,50,6,447,148
3.159489431,6.672881427,46,50,6,448,147
3.159471752,6.672854216,46,50,6,451,147
3.159454072,6.672827006,46,50,6,454,148
3.159445179,6.6728179,46,50,6,456,142
3.159436499,6.672790797,46,50,6,458,142
3.159427499,6.67279069,46,50,6,459,142
3.159418819,6.672763586,46,50,6,461,142
3.159409926,6.67275448,46,50,6,463,146
3.15940114,6.672736376,46,50,6,465,146
3.159392246,6.67272727,46,50,6,466,146
3.159383567,6.672700167,46,50,6,469,146
3.159374674,6.672691061,46,50,6,470,148
3.159356994,6.67266385,46,50,6,473,148
3.159339314,6.67263664,46,50,6,477,147
3.159330421,6.672627534,46,50,6,478,148
3.159330635,6.672609537,46,50,6,479,148
3.159321741,6.672600431,46,50,6,481,148
3.159312848,6.672591325,46,50,6,482,150
